screen_name,profile_image_url,location,created_time,text
小可爱隽宝宝,"https://tvax4.sinaimg.cn/crop.0.0.1005.1005.50/008gAd4Nly8h91gl0pbnsj30rx0rxt9x.jpg?KID=imgbed,tva&Expires=1725118876&ssig=y1k7M0A2ii",海外,Tue Jun 11 02:14:31  2024,端午安康[甜粽党][我最粽意你]
爱吃辣的小晴鸭,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/70b772e7ly8h91zpne9osj20u00u0gna.jpg?KID=imgbed,tva&Expires=1725118876&ssig=iusmJmWCXy",广东 肇庆,Tue Jun 11 01:55:12  2024,[鲜花]
滿福堡H,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008CbwKrly8hl6j9nq3h6j30u00u0gu3.jpg?KID=imgbed,tva&Expires=1725118876&ssig=w%2Bv4DR%2BqNq",其他,Tue Jun 11 01:00:15  2024,端午安康
交给我搞砸一切,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/007JyR4qly8h7mbzicq0aj30u00u0wgz.jpg?KID=imgbed,tva&Expires=1725118876&ssig=f327qcPzWk",其他,Tue Jun 11 00:26:45  2024,[泪]
相见不如怀念740,"https://tvax4.sinaimg.cn/crop.0.0.800.800.50/008tHUsnly8h3acgi8yh6j30m80m875r.jpg?KID=imgbed,tva&Expires=1725118876&ssig=4DIFGonbbN",北京,Tue Jun 11 00:23:53  2024,晚安
帆布鞋08840,"https://tvax3.sinaimg.cn/crop.13.0.1215.1215.50/005XoH2qly8fhzvq3upxwj30yi0xrmz5.jpg?KID=imgbed,tva&Expires=1725118876&ssig=YQICppfCC0",其他,Tue Jun 11 00:23:13  2024,端午安康[甜粽党] 祝考生们金榜题名！
Ellycit,"https://tvax4.sinaimg.cn/crop.0.0.799.799.50/008vU6T0ly8hnoh5rfp0gj30m70m7dhk.jpg?KID=imgbed,tva&Expires=1725118876&ssig=AxtlCTUBpw",澳门 风顺堂区,Mon Jun 10 23:54:42  2024,祝大家金榜题名[我最粽意你]
约克乱弹,"https://tva3.sinaimg.cn/crop.0.0.132.132.50/0061jGS6jw8ep5ocr4lngj303o03o0sj.jpg?KID=imgbed,tva&Expires=1725118876&ssig=3emWpzJH3u",广东,Mon Jun 10 23:47:26  2024,【有种人生境界，叫活得有趣】人生的趣味，就藏在日复一日的生活里。认真对待生活，不敷衍、不将就，再平凡不过的日子，也能过得热气腾腾、有滋有味。活得有趣，就是拥有感知美好的能力。用心对待每一天，珍惜每一个给自己带来幸福的时刻，我们都能把日复一日的平凡生活过得充满诗意。
解禁鍑齣,"https://tva2.sinaimg.cn/crop.0.0.180.180.50/77a18bc1jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1725118876&ssig=YeZgWGf0h%2B",广东 深圳,Mon Jun 10 23:40:11  2024,看
奚予X-Shally,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008n7bl4ly8h4fiz2j6vtj30u00u0780.jpg?KID=imgbed,tva&Expires=1725118876&ssig=IgFYU7gUfk",福建,Mon Jun 10 23:22:16  2024,祝我上岸🙏🙏
鍾於檀老師的檀靜靜,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/008DrqwAly8ho8azransbj30e80e874i.jpg?KID=imgbed,tva&Expires=1725118876&ssig=3QqrkCCQW5",台湾 其他,Mon Jun 10 23:03:47  2024,端午安康 [心]祝考生们金榜题名
乐呵呵79084,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008DQjzGly8hp9p8gsdoij30u00u0q47.jpg?KID=imgbed,tva&Expires=1725118878&ssig=WBZGECvXbG",其他,Mon Jun 10 23:00:39  2024,㊗️所有考生金榜题名，前程似锦！㊗️大家端午安康[鲜花]
天铖喜欢骑单车,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006hbptbly8hmva5f4b34j30u00u0tcs.jpg?KID=imgbed,tva&Expires=1725118878&ssig=Bx8LFmy%2Fhf",山东 威海,Mon Jun 10 22:56:32  2024,端午安康，金榜题名！[抱一抱][抱一抱][抱一抱]
飞来飞去的猫猫,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/95ebf500ly8g6vfvbu1cdj20u00u0q4p.jpg?KID=imgbed,tva&Expires=1725118878&ssig=sh36MGN%2FPK",浙江 湖州,Mon Jun 10 22:47:43  2024,为考生加油，祝金榜题名！
均在远方,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008Cbwbfly8hsctu24w09j30u00u0gpa.jpg?KID=imgbed,tva&Expires=1725118878&ssig=dIJgWaxlSl",其他,Mon Jun 10 22:38:38  2024,百舸争流🛶鹰击长空🦅高考不是终点，而是人生新起点[拳头]
萌宠猫先生,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/af0bf079ly8hs7asqk683j20u00u00xa.jpg?KID=imgbed,tva&Expires=1725118878&ssig=VQOIBm72Ve",北京,Mon Jun 10 22:24:41  2024,[心]端午安康[心]
JY如初WX,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/008jcHuAly8gqrem1s9krj30ro0roq52.jpg?KID=imgbed,tva&Expires=1725118878&ssig=D5Lv5Zz4F5",广东,Mon Jun 10 22:15:22  2024,端午临中夏，时清日复长。
小远爱吃牛肉丸,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008AeuOhly8hn6rp4fekaj30u00u0jv5.jpg?KID=imgbed,tva&Expires=1725118878&ssig=ugC0CchqBK",其他,Mon Jun 10 22:02:45  2024,端午安康
MayMayEric,"https://tvax2.sinaimg.cn/crop.0.0.751.751.50/bd6e6371ly8fun3l0alemj20kv0kv0tk.jpg?KID=imgbed,tva&Expires=1725118878&ssig=U5%2BypiGZod",广东 深圳,Mon Jun 10 21:41:57  2024,端午節安康
是那个璐璐吖,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/008yrtbUly8hdsjlh3x45j30e80e8mxa.jpg?KID=imgbed,tva&Expires=1725118878&ssig=rJCkEM4PP6",其他,Mon Jun 10 21:17:32  2024,端午安康[鲜花]
黎梨荔俐,"https://tvax4.sinaimg.cn/crop.0.0.1018.1018.50/007Wwijwly8gop6inm87tj30sa0samzz.jpg?KID=imgbed,tva&Expires=1725118878&ssig=HWMdB4FFGq",江苏 南京,Mon Jun 10 21:13:49  2024,祝考生们金榜题名
茂林村人,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1725118878&ssig=sEKh2cpoc%2F",安徽 宣城,Mon Jun 10 20:57:13  2024,祝考生们如愿！
小贱贱37502,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/007Dps23ly8hqmwa0r48yj30u00u0abw.jpg?KID=imgbed,tva&Expires=1725118878&ssig=LOlJ3OVBQv",其他,Mon Jun 10 20:34:10  2024,一举高中
夹心里有个冷太阳,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008rAqGmly8hqa34fywmvj30u00u1n08.jpg?KID=imgbed,tva&Expires=1725118878&ssig=%2BWkNc8yzXh",上海 闵行区,Mon Jun 10 20:13:44  2024,中考加油[打call]（这周末考[苦涩]
要开心一博,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008Au68Ily8hr2008qtffj30u00u0t9z.jpg?KID=imgbed,tva&Expires=1725118878&ssig=5Y7PylC1II",其他,Mon Jun 10 19:43:01  2024,端午安康
情人入戏,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1725118878&ssig=sEKh2cpoc%2F",其他,Mon Jun 10 18:36:17  2024,登我的时候给我发信息的时候
天之云89,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/879623f4ly8hjkfrips44j20u00u0415.jpg?KID=imgbed,tva&Expires=1725118878&ssig=pO1M63IMJG",江苏 扬州,Mon Jun 10 18:34:27  2024,端午安康
天之云1104,"https://tvax1.sinaimg.cn/crop.0.0.664.664.50/0085hOPqly8gcp9hda7rpj30ig0igjrr.jpg?KID=imgbed,tva&Expires=1725118878&ssig=XrA3GYnyEM",江苏 扬州,Mon Jun 10 18:32:05  2024,端午安康
Fightingforever_Jessie,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008hyaiCly8gpcse98kxlj30u00u0go5.jpg?KID=imgbed,tva&Expires=1725118878&ssig=Eyp0IR1Ibz",其他,Mon Jun 10 18:29:05  2024,希望最后的结果是我所期待的！
世界里安心,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/005Xkdx3ly8hg7xqprt6jj30u00u075i.jpg?KID=imgbed,tva&Expires=1725118878&ssig=WR%2FkV5SDcr",广东 广州,Mon Jun 10 18:26:56  2024,祝金榜题名，未来可期
森_荣,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1725118878&ssig=sEKh2cpoc%2F",其他,Mon Jun 10 18:21:16  2024,考生端午安康
比七里香还香,"https://tvax2.sinaimg.cn/crop.0.0.680.680.50/0065faR7ly8hhvdm1742uj30iw0iw0ty.jpg?KID=imgbed,tva&Expires=1725118880&ssig=EyFbxbvMaf",四川 眉山,Mon Jun 10 18:17:58  2024,端午安康
苏宇拾光,"https://tvax3.sinaimg.cn/crop.0.0.903.903.50/008tyCfely8hnuf3i7okfj30p30p3goo.jpg?KID=imgbed,tva&Expires=1725118880&ssig=5L%2FWZbXH1q",云南,Mon Jun 10 17:41:20  2024,[哇]
我是香香的榴莲大王,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0084x7iLly8hrw2psocmoj30u00u0dhq.jpg?KID=imgbed,tva&Expires=1725118880&ssig=LpY6IQJY2c",其他,Mon Jun 10 17:39:49  2024,端午安康，一切都是最好的安排[打call]
粨毐不侵47070,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008bqwGmly8heog4vjmvhj30u00u00ut.jpg?KID=imgbed,tva&Expires=1725118880&ssig=27cYsXqsGW",其他,Mon Jun 10 17:33:09  2024,金榜题名，一举高“粽”
京雾寻祎雨,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/0084YqPWly8hqubj3rmqfj30e80e8glx.jpg?KID=imgbed,tva&Expires=1725118880&ssig=5dlEsizGOr",其他,Mon Jun 10 17:16:44  2024,端午安康
kiku_和你祎起去遂宁看雪,"https://tvax4.sinaimg.cn/crop.0.0.1079.1079.50/008mj8CWly8hs9fp7rsabj30tz0tzjzs.jpg?KID=imgbed,tva&Expires=1725118880&ssig=jHMS1zX5dZ",其他,Mon Jun 10 17:04:18  2024,端午安康
e世欢笑,"https://tvax2.sinaimg.cn/crop.0.0.742.742.50/006y9sdBly8hjbz4xmrosj30km0kmta6.jpg?KID=imgbed,tva&Expires=1725118880&ssig=nP28VHQCjk",北京,Mon Jun 10 16:51:58  2024,端午安康
锡城摩托,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/abd17c44gy1hsaj135ylxj20u00u0wh5.jpg?KID=imgbed,tva&Expires=1725118880&ssig=GudRNtiFeo",江苏 无锡,Mon Jun 10 16:23:14  2024,端午安康[心]
fay593267,"https://tvax2.sinaimg.cn/crop.0.0.664.664.50/007lK1IZly8gtwphrwza0j60ig0igt8v02.jpg?KID=imgbed,tva&Expires=1725118880&ssig=RcMOC3GhU9",其他,Mon Jun 10 16:02:09  2024,为考生加油，祝金榜题名！
单眼皮绵绵,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006HiIVuly8hnflks3m9jj30u00u0tah.jpg?KID=imgbed,tva&Expires=1725118880&ssig=dzcHrQRFWM",广东 广州,Mon Jun 10 16:01:24  2024,端午安康啦[打call][打call][打call]
fay391036,"https://tvax4.sinaimg.cn/crop.0.0.664.664.50/007lGKGIly8gtwpixhm5tj60ig0igt9l02.jpg?KID=imgbed,tva&Expires=1725118880&ssig=hmm7VS067n",其他,Mon Jun 10 15:57:27  2024,端午安康，金榜题名！
飞来飞去的猫猫920,"https://tvax4.sinaimg.cn/crop.0.0.664.664.50/007lDfePly8g90r2nkvg1j30ig0ih74u.jpg?KID=imgbed,tva&Expires=1725118880&ssig=nfKm6jBOSf",其他,Mon Jun 10 15:53:20  2024,端午安康，金榜题名！
飞来飞去的猫猫093,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007ivJIGly8fzcd8bkptlj30u00u0wg7.jpg?KID=imgbed,tva&Expires=1725118880&ssig=eqL6Wxz8Fs",其他,Mon Jun 10 15:47:36  2024,千帆竞发，百舸争流，你，注定是龙头。
飞来飞去的猫猫0108,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007hDCNoly8fzcd7tctrtj30u00u0wg7.jpg?KID=imgbed,tva&Expires=1725118880&ssig=0AfBc7Y06L",其他,Mon Jun 10 15:44:05  2024,为考生加油，祝金榜题名！
超少女心的柚子ii,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/c2c5266aly8fyuh05qqptj20e80e8q3b.jpg?KID=imgbed,tva&Expires=1725118880&ssig=w%2BSvKHnjsf",广东 广州,Mon Jun 10 15:10:50  2024,端午安康！祝所有考生金榜题名！！！
-17的宝贝吖,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008xfF4wly8hquna4oqrsj30u00u077p.jpg?KID=imgbed,tva&Expires=1725118880&ssig=FNHgzymw8e",其他,Mon Jun 10 15:04:40  2024,端午安康
汪月莲Jenny,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/007lbAGIly8grcf1m7fdoj60ro0roq4y02.jpg?KID=imgbed,tva&Expires=1725118880&ssig=DfbkpmrOir",安徽 芜湖,Mon Jun 10 14:59:32  2024,#2024高考今日收官##致拼到了最后的自己##高考再见#高考的结束，对于我来说，意味着一段漫长而紧张的旅程的结束。我走出了那个充满朗朗书声和笔墨气息的学校，走向了一个全新的世界。离开学校的时候，我带着一份淡淡的悲凉，却也充满了对未来的期待！
_17的雪儿,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008v4RLgly8hpktv249cyj30u00u0ade.jpg?KID=imgbed,tva&Expires=1725118880&ssig=q3W1q42KLV",四川 绵阳,Mon Jun 10 14:54:52  2024,端午安康
王嵩祺,"https://tvax1.sinaimg.cn/crop.0.0.1024.1024.50/008x9ESsly8hsoh7v57fdj30sg0sgq7i.jpg?KID=imgbed,tva&Expires=1725118880&ssig=w1I28%2BiiMG",其他,Mon Jun 10 14:43:45  2024,端午安康呀[打call][打call]祝考生们金榜题名[爱你][爱你][爱你]
柚柠在身边,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008EiXOzly8hqa4hzeyilj30u00u00vz.jpg?KID=imgbed,tva&Expires=1725118880&ssig=mlxsN48Elw",其他,Mon Jun 10 14:43:42  2024,端午安康。祝考生们金榜题名
JC-T熙儿,"https://tvax2.sinaimg.cn/crop.0.0.782.782.50/008DBcTfly8hom30t1qjij30lq0lqdh0.jpg?KID=imgbed,tva&Expires=1725118881&ssig=KcgOV29RR%2F",其他,Mon Jun 10 14:36:11  2024,端午安康[打call]金榜题名[打call][打call]
栾栾噜,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/007C1xL2ly8hqv199c0n0j30u00u0415.jpg?KID=imgbed,tva&Expires=1725118881&ssig=bS5kAkO%2F81",北京,Mon Jun 10 14:26:41  2024,高考再见
就爱蓝花楹,"https://tvax2.sinaimg.cn/crop.0.0.985.985.50/748fa33fly8h9x94k8wenj20rd0rdta4.jpg?KID=imgbed,tva&Expires=1725118881&ssig=9YJdMd2gj8",四川 成都,Mon Jun 10 14:12:27  2024,爱自己
好运请降临我身上,"https://tvax3.sinaimg.cn/crop.0.0.1062.1062.50/008BxIr1ly8hrl6yaez1jj30ti0tjabc.jpg?KID=imgbed,tva&Expires=1725118881&ssig=TMBIDkbjkI",湖南 怀化,Mon Jun 10 14:06:16  2024,端午安康[老师爱你][老师爱你]
爱丽晨曦,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006oJ6jrly8hqfdrw5i29j30u00u0dhr.jpg?KID=imgbed,tva&Expires=1725118881&ssig=FBoGwwjvt7",云南 昆明,Mon Jun 10 13:58:19  2024,端午安康，祝愿学子们金榜题名[打call][打call][打call]
鹿予星河,"https://tvax3.sinaimg.cn/crop.0.0.1051.1051.50/d3cadd83ly8hqqap2bks9j20t70t70wa.jpg?KID=imgbed,tva&Expires=1725118881&ssig=gm77hFczPR",广东,Mon Jun 10 13:47:35  2024,端午安康
仙林有赫p,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/008E0cbKly8hqarrrfvlwj30e80e8q3h.jpg?KID=imgbed,tva&Expires=1725118881&ssig=ojZgxCpvwI",其他,Mon Jun 10 13:32:28  2024,祝金榜题名
欢欣欣紫,"https://tva2.sinaimg.cn/crop.0.0.996.996.50/e31d854fjw8fca67v2f91j20ro0rpabw.jpg?KID=imgbed,tva&Expires=1725118881&ssig=heuEmalMHm",其他,Mon Jun 10 13:32:11  2024,祝大家端午安康！祝所有的高三莘莘学子们金榜题名！未来可期！
Aurora-小猫主唱家Liuk,"https://tvax3.sinaimg.cn/crop.0.0.719.719.50/008BGmXMly8hnreii99h2j30jz0jz0uf.jpg?KID=imgbed,tva&Expires=1725118881&ssig=wtsGa0EMDu",其他,Mon Jun 10 13:28:41  2024,端午安康
cy傅诗沐,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008zck5oly8hfdr3tcq43j30u00u00ve.jpg?KID=imgbed,tva&Expires=1725118881&ssig=6ztOgRuuCq",其他,Mon Jun 10 13:26:52  2024,端午安康 祝所有考生金榜题名
傅甜甜kiwi,"https://tvax2.sinaimg.cn/crop.0.0.577.577.50/006vc8Yyly8hq9m8b77oej30g10g13z8.jpg?KID=imgbed,tva&Expires=1725118881&ssig=oV7ZnytLtK",江苏,Mon Jun 10 13:12:41  2024,端午安康[甜粽党] 祝考生们金榜题名[送花花]
我要转人工啦,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008baQR0ly8ht76ss8qaij30u00u1n09.jpg?KID=imgbed,tva&Expires=1725118881&ssig=n%2F7nRCpZF8",重庆,Mon Jun 10 13:05:53  2024,金榜题名！
濠江HY岁月,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006fvbp2ly8gpj4hdxiylj30ro0roq3u.jpg?KID=imgbed,tva&Expires=1725118881&ssig=x9WJJ7w%2B0R",山西 运城,Mon Jun 10 12:58:24  2024,转发微博
攀枝花-平安东区,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/005Ax46Zly8h8vhq5jubcj30u00u0ads.jpg?KID=imgbed,tva&Expires=1725118881&ssig=GNKFIJBwTZ",四川 攀枝花,Mon Jun 10 12:53:12  2024,【#致拼到了最后的自己#：你，注定是龙头！】#2024高考今日收官#！千帆竞发，百舸争流，你，注定是龙头。感谢拼到了最后一刻的自己。为考生加油，祝金榜题名！#高考再见# ​​​
宋徤_,"https://tvax4.sinaimg.cn/crop.0.0.586.586.50/6d0d12aaly8hngki1xrccj20ga0ga3yr.jpg?KID=imgbed,tva&Expires=1725118881&ssig=5YH2L64hMV",山西 太原,Mon Jun 10 12:50:25  2024,龙行🐲大运
第十七篇情书_,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008EdTKqly8hr4f2uhk18j30u00u00xs.jpg?KID=imgbed,tva&Expires=1725118881&ssig=%2Fx2W6lpZ2t",其他,Mon Jun 10 12:48:05  2024,端午安康
未苦啊201701,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0085000Xly8hnlxv3ci9lj30u00u0768.jpg?KID=imgbed,tva&Expires=1725118881&ssig=xHYg%2Fj9FRN",广东,Mon Jun 10 12:38:01  2024,[抱抱]
什么之外,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006tjh3Ply8g8lmunrmwpj30ro0rot9g.jpg?KID=imgbed,tva&Expires=1725118881&ssig=0kC5n%2BK8St",辽宁 大连,Mon Jun 10 12:35:14  2024,安康
阿苒听祎说情话,"https://tvax4.sinaimg.cn/crop.0.0.661.661.50/008ttOTVly8ht4qwlehqxj30id0idmya.jpg?KID=imgbed,tva&Expires=1725118881&ssig=d4ozilxPrN",广西,Mon Jun 10 12:32:38  2024,端午安康[我最粽意你]金榜题名[锦鲤附体]
鹿过J,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006Ami6Zly8gnmdylbqsij30ro0ron02.jpg?KID=imgbed,tva&Expires=1725118883&ssig=Xc7ovgthdt",北京,Mon Jun 10 12:22:01  2024,端午安康[甜粽党]
火锅爱熙护卫队6号,"https://tvax4.sinaimg.cn/crop.0.0.960.960.50/006DtRfvly8hnm4as7mytj30qo0qowh0.jpg?KID=imgbed,tva&Expires=1725118883&ssig=K0oY2bMD%2FB",甘肃 陇南,Mon Jun 10 12:16:38  2024,千帆竞发 百舸争流 祝金榜题名[good]
AdversitiesYan,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008kWnJIly8hgsxzltp8fj30u00u00yn.jpg?KID=imgbed,tva&Expires=1725118883&ssig=XZtg4yiFq1",其他,Mon Jun 10 12:14:28  2024,端午安康[我最粽意你]今年中考顺利、金榜题名、必上一中！[心]
·海鲸想着灯塔-,"https://tvax2.sinaimg.cn/crop.0.0.571.571.50/007Wf45lly8hmbknrh1stj30fv0fv758.jpg?KID=imgbed,tva&Expires=1725118883&ssig=5QQSwUJsBf",北京,Mon Jun 10 12:09:51  2024,端午安康
祎小池0618,"https://tvax4.sinaimg.cn/crop.0.0.960.960.50/008zVhpply8hsmdydk5i0j30qo0qo0un.jpg?KID=imgbed,tva&Expires=1725118883&ssig=rrg%2B62Ew2X",其他,Mon Jun 10 12:02:57  2024,端午安康
未晞-sunshine,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006OzhBIly8hrqc8m9ab1j30u00u1aca.jpg?KID=imgbed,tva&Expires=1725118883&ssig=gFM1Om7mhD",山东,Mon Jun 10 12:02:40  2024,端午安康[甜粽党] 祝考生们金榜题名！
未晞-sunshine,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006OzhBIly8hrqc8m9ab1j30u00u1aca.jpg?KID=imgbed,tva&Expires=1725118883&ssig=gFM1Om7mhD",山东,Mon Jun 10 12:02:30  2024,#2024高考今日收官# 拼到了最后的2024高考考生们 你们是最棒的！！为你们欢呼喝彩！！！[打call][打call][送花花]
小好别哭泣,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/0085VSqQly8hruz0tq070j30u00u0acl.jpg?KID=imgbed,tva&Expires=1725118883&ssig=18ThmO95O8",其他,Mon Jun 10 11:57:35  2024,端午安康
99个小鱼丸,"https://tvax2.sinaimg.cn/crop.0.0.995.995.50/0086cqLJly8hs4rt70l83j30rn0rnq45.jpg?KID=imgbed,tva&Expires=1725118883&ssig=P9OLnYqO8m",其他,Mon Jun 10 11:54:56  2024,端午安康，高考上岸
腿长毅米八3,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/3c2f5ffcly8hppw1r98vhj20u00u076x.jpg?KID=imgbed,tva&Expires=1725118883&ssig=qZOKKjyJrt",其他,Mon Jun 10 11:51:48  2024,旗开得胜，金榜题名
可爱慧慧哈哈,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/570475baly8gd3i3zym68j20u00u0diw.jpg?KID=imgbed,tva&Expires=1725118883&ssig=aKGD6vKQUq",湖南 衡阳,Mon Jun 10 11:49:45  2024,[中国赞][中国赞][中国赞]🙏🙏🙏
陶子50374,"https://tvax3.sinaimg.cn/crop.0.0.760.760.50/00627kAQly8gmhq1clpx9j30l40l4my1.jpg?KID=imgbed,tva&Expires=1725118883&ssig=qyzaV9WtGU",其他,Mon Jun 10 11:47:45  2024,[努力]金榜题名
天天开心晗晗,"https://tvax4.sinaimg.cn/crop.0.0.1075.1075.50/008rvaaQly8hs7gvp6sjrj30tv0tvmz7.jpg?KID=imgbed,tva&Expires=1725118883&ssig=gH1pH60qq0",浙江,Mon Jun 10 11:39:36  2024,端午安康 祝我中考必胜！！！
开心石榴宝,"https://tvax2.sinaimg.cn/crop.0.0.1060.1060.50/008vvvsSly8hqje611u05j30tg0tg0ws.jpg?KID=imgbed,tva&Expires=1725118883&ssig=4y2Y1CmRMy",其他,Mon Jun 10 11:37:27  2024,🌈生活多色彩，乐趣其中找，愿粽有温馨，粽有欢笑，幸福围绕，好运相随，端午节安康!
十七微,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/dc7a1157ly8hp3azngm98j20u00u0dhp.jpg?KID=imgbed,tva&Expires=1725118883&ssig=NCeo%2F%2FqLkC",浙江 嘉兴,Mon Jun 10 11:35:08  2024,端午安康
_悸恋露_,"https://tvax4.sinaimg.cn/crop.0.0.748.748.50/008AVyV3ly8hst4luggj7j30ks0ksaaq.jpg?KID=imgbed,tva&Expires=1725118883&ssig=uDWslFWqE6",其他,Mon Jun 10 11:31:42  2024,端午安康
橙子味er大饼,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/008AKuRzly8hnonvz8jk5j30e80e8aak.jpg?KID=imgbed,tva&Expires=1725118883&ssig=CKNXWj0ZFa",其他,Mon Jun 10 11:27:12  2024,加油
时光星球i,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/7415e381ly8hgooxvyn1uj20ro0roq44.jpg?KID=imgbed,tva&Expires=1725118883&ssig=bM5nE8nKIO",山东,Mon Jun 10 11:26:54  2024,下午最后一场 千万不要背刺我
Joanneloverforever,"https://tvax2.sinaimg.cn/crop.0.0.1007.1007.50/704b826fly8hjs9qfhmtrj20rz0rzjv0.jpg?KID=imgbed,tva&Expires=1725118885&ssig=48W9nU5k%2FB",海外,Mon Jun 10 11:26:04  2024,端午安康，金榜题名
聆听風声-家有七宝版,"https://tvax2.sinaimg.cn/crop.0.0.1028.1028.50/008urrqVly8hqj7vs0dakj30sk0skae1.jpg?KID=imgbed,tva&Expires=1725118885&ssig=WMblF1uPm3",其他,Mon Jun 10 11:24:53  2024,端午安康
Hastens海丝腾,"https://tva2.sinaimg.cn/crop.0.0.180.180.50/830fd0cfjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1725118885&ssig=mw%2FL4Qj7yY",海外 瑞典,Mon Jun 10 11:21:28  2024,端午安康，龙舟竞渡，金榜题名[我最粽意你][加油]
喜之狼过冬LYW,"https://tvax2.sinaimg.cn/crop.0.0.200.200.50/008dTNaQly8h7u0z7aykuj305k05kjr5.jpg?KID=imgbed,tva&Expires=1725118885&ssig=i08htSzx4I",重庆,Mon Jun 10 11:18:20  2024,加油！[好运连连]
CS-平凡之路,"https://tva4.sinaimg.cn/crop.0.0.750.750.50/70640174jw8fa15e0vlq2j20ku0kugnu.jpg?KID=imgbed,tva&Expires=1725118885&ssig=w0KIVwsybW",江苏 苏州,Mon Jun 10 11:18:11  2024,为考生加油，祝金榜题名[努力]
蓝色_的_小溪,"https://tvax2.sinaimg.cn/crop.29.0.582.582.50/008r1l4Nly8hlcrykx2koj30hs0g674u.jpg?KID=imgbed,tva&Expires=1725118885&ssig=j9aJkfFgTk",辽宁 抚顺,Mon Jun 10 11:16:23  2024,端午快乐安康
一剪秋水赴沉舟,"https://tvax1.sinaimg.cn/crop.0.0.720.720.50/008yjUatly8hqfkpdj5pij30k00k0q4q.jpg?KID=imgbed,tva&Expires=1725118885&ssig=xTGJHWttTk",其他,Mon Jun 10 11:15:24  2024,端午安康[甜粽党] 祝考生们旗开得胜、金榜题名！
执着爱宁666,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.50/008CAxvUly8hr62cz94pfj30sg0sgq4s.jpg?KID=imgbed,tva&Expires=1725118885&ssig=01CSIS%2F3wv",山东,Mon Jun 10 11:14:56  2024,为考生加油！祝金榜题名
