screen_name,profile_image_url,location,created_time,text
神经多动衰弱症,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/99920297ly8h84wvjhnraj20u00u00ty.jpg?KID=imgbed,tva&Expires=1718269876&ssig=cncaO1oROl",海外,Thu Jun 13 12:39:37  2024,支持俄的 基本上都是没上过学的二极管
孤独的狂生,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/005YDcIply8hp5glw5em5j30u00u0gp2.jpg?KID=imgbed,tva&Expires=1718269876&ssig=ZRGdHSEBIs",其他,Thu Jun 13 12:36:51  2024,说的对
羔华耗材,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008ed0gEly8h17drovy6yj30u00u0mym.jpg?KID=imgbed,tva&Expires=1718269878&ssig=OBDYjquzFm",辽宁,Thu Jun 13 12:29:45  2024,以前是 “美国霸气小护照， 德国良心下水道， 全民医疗索马里， 俄国白送房一套， 印度恒河有疗效， 日本夏令营呱呱叫。” 俄罗斯也有幸使用过“新闻联播不播了”这个话术 苏联解体和休克疗法后，殖人们是疯狂追捧俄罗斯为民主典范的。 直到俄罗斯和他亲爹打起来。
小玉兔精,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1718269878&ssig=2kvYG%2FbD0q",辽宁 大连,Thu Jun 13 12:23:27  2024,支持乌克兰和以色列的，百分之七八十都是HGD[doge]
悟吭,"https://tvax3.sinaimg.cn/crop.0.0.132.132.50/007FpmUHly4g0vv6pt1xfj303o03ot8m.jpg?KID=imgbed,tva&Expires=1718269878&ssig=bBG%2F34O1Hy",其他,Thu Jun 13 12:20:46  2024,不管怎么样，我都不支持去为别的国家当炮灰的组织或者个人，
明月清风lihkai,"https://tvax4.sinaimg.cn/crop.0.0.132.132.50/008y6xSXly4hcx7wrqr1gj303o03o742.jpg?KID=imgbed,tva&Expires=1718269878&ssig=XKHyiu2mvm",其他,Thu Jun 13 12:20:18  2024,总结的很到位
与光同尘-666,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1718269878&ssig=2kvYG%2FbD0q",其他,Thu Jun 13 12:17:25  2024,通透[赞]
百观人生,"https://tvax1.sinaimg.cn/crop.0.0.640.640.50/8ba3c905ly8h0ru9pt0ovj20hs0hs758.jpg?KID=imgbed,tva&Expires=1718269878&ssig=xDE7jRtogI",河北 沧州,Thu Jun 13 12:16:49  2024,是对美国的双标愤恨。它可以偷，可以随意炸，却不让其他国家发展不能统一。
颂珊瑚,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/006DUi3fly8hlr4hg163zj30u00u0aen.jpg?KID=imgbed,tva&Expires=1718269878&ssig=5lzvt6byh7",台湾,Thu Jun 13 12:12:37  2024,放屁
用户老盐很咸,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1718269878&ssig=2kvYG%2FbD0q",其他,Thu Jun 13 12:09:49  2024,不支持以前的毛子，不支持将来的毛子，就支持当前的毛子。巴以冲突不选立场。
