screen_name,profile_image_url,location,created_time,text
leila最美的夏天,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008AHnjDly8hhyfnoq41jj30u00u1afn.jpg?KID=imgbed,tva&Expires=1719402680&ssig=n9%2B70ukw4P",其他,Wed Jun 26 15:26:23  2024,[打call]
蓮花上的傅傅,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008BMxgHly8hka3wb96lyj30u00u0jsg.jpg?KID=imgbed,tva&Expires=1719402680&ssig=CMfZO8EJdd",其他,Wed Jun 26 15:26:15  2024,[打call][打call]祝大家金榜题名
缺德之人别沾边哈,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/005QjZyNly8hl0iwhstzzj30u00u0mz1.jpg?KID=imgbed,tva&Expires=1719402680&ssig=sVF08ctuYO",其他,Wed Jun 26 15:26:12  2024,祝福毕业生们
听祺吟,"https://tvax1.sinaimg.cn/crop.0.0.960.960.50/008wSwClly8hlfbejhvwcj30qo0qojti.jpg?KID=imgbed,tva&Expires=1719402680&ssig=SRCLzqOPO%2B",山东 菏泽,Wed Jun 26 15:25:49  2024,金榜题名
Rosy_乐嫣是只小兔叽,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/006vQ4lrly8hr0tdoacqgj30u00u0q4u.jpg?KID=imgbed,tva&Expires=1719402680&ssig=NhWRJy5Hsl",北京,Wed Jun 26 15:25:38  2024,金榜题名
老小子孙予,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007bzORLly8hr0rnmulgij30u00u0wfg.jpg?KID=imgbed,tva&Expires=1719402680&ssig=rFpZ1lw5xK",北京,Wed Jun 26 15:25:31  2024,存
乱吃一口,"https://tvax1.sinaimg.cn/crop.0.0.960.960.50/bfb1322aly8hq8hiv4xohj20qo0qowhd.jpg?KID=imgbed,tva&Expires=1719402680&ssig=dOP4UCN45y",其他,Wed Jun 26 15:25:31  2024,金榜题名
雪地里烤玉米,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008ClZn3ly8hlkh2hj48zj30u00u0dkb.jpg?KID=imgbed,tva&Expires=1719402680&ssig=t2S%2BmtT6bH",广东 汕尾,Wed Jun 26 15:25:20  2024,心愿达成时候
补药针对窝,"https://tvax4.sinaimg.cn/crop.0.0.864.864.50/007dx1eRgy1hr1j6ll8qoj30o00o0dj8.jpg?KID=imgbed,tva&Expires=1719402680&ssig=sOrxePAdHt",湖北,Wed Jun 26 15:24:54  2024,金榜题名
老小子孙予,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007bzORLly8hr0rnmulgij30u00u0wfg.jpg?KID=imgbed,tva&Expires=1719402680&ssig=rFpZ1lw5xK",北京,Wed Jun 26 15:24:23  2024,钱
咕噜咕噜咕噜耶耶,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/0078HaXply8hhpgf7ad0jj30u00u0452.jpg?KID=imgbed,tva&Expires=1719402680&ssig=EY%2BA%2FKt6dF",其他,Wed Jun 26 15:24:16  2024,金榜题名
纾筀,"https://tvax3.sinaimg.cn/crop.0.0.500.500.50/008uEMlply8hr1u32qsntj30dw0dwjs2.jpg?KID=imgbed,tva&Expires=1719402680&ssig=kmNaqWQJNE",其他,Wed Jun 26 15:24:05  2024,金榜题名
每天吸收好运气-,"https://tvax2.sinaimg.cn/crop.0.0.1020.1020.50/007XGYvbly8hpfks6uzozj30sc0scjsx.jpg?KID=imgbed,tva&Expires=1719402680&ssig=hXvabCtd4j",福建,Wed Jun 26 15:23:20  2024,金榜题名[老师好]
睡不醒星球-,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008u2Sw4ly8hnucrlhv9tj30u00u0tdd.jpg?KID=imgbed,tva&Expires=1719402680&ssig=GSuw7Z7A3t",浙江,Wed Jun 26 15:23:03  2024,[哇]
唐周呀ab,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008BCVpzly8hk30q7pcwkj30u00u0dhg.jpg?KID=imgbed,tva&Expires=1719402682&ssig=QBFKiM5iTL",其他,Wed Jun 26 15:22:41  2024,金榜提名
夹心小饼干Angel,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/005Ltyeoly8hbo6so8lmvj30u00u0ach.jpg?KID=imgbed,tva&Expires=1719402682&ssig=kgLl%2Bl35Do",甘肃 兰州,Wed Jun 26 15:22:36  2024,金榜题名
你别泰国风,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006JqfNXly8gjs52smaq8j30ro0rowi1.jpg?KID=imgbed,tva&Expires=1719402682&ssig=5VR7SZZ0io",上海,Wed Jun 26 15:22:19  2024,金榜题名
淇淇的李莲花3,"https://tvax2.sinaimg.cn/crop.0.0.889.889.50/008ABaWtly8hj51n67oc4j30op0opace.jpg?KID=imgbed,tva&Expires=1719402682&ssig=RwKh11C3C7",其他,Wed Jun 26 15:22:02  2024,收藏
夕阳依旧醉人美537,"https://tvax3.sinaimg.cn/crop.0.0.132.132.50/007C7dVoly4fzme39308cj303o03ot8i.jpg?KID=imgbed,tva&Expires=1719402682&ssig=Y%2FWH0iQ18g",其他,Wed Jun 26 15:21:21  2024,金榜题名
挝孺酒,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008CL5rjly8hmgsj92ga7j30u00u0myz.jpg?KID=imgbed,tva&Expires=1719402682&ssig=cZuEGSPaMb",其他,Wed Jun 26 15:21:14  2024,金榜题名
olivia大悦悦,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008rYAZwly8hoc9rybnwaj30u00u0dhz.jpg?KID=imgbed,tva&Expires=1719402682&ssig=cPsXZNwBcf",江苏 无锡,Wed Jun 26 15:21:08  2024,金榜题名
