screen_name,profile_image_url,location,created_time,text
祺季,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006waHYvly8ho6jdmj7rzj30u00u077k.jpg?KID=imgbed,tva&Expires=1717830626&ssig=5H4bhLSnJX",香港,Sat Jun 08 00:03:15  2024,听劝的小室很酷[酷]当然那姐很帅🥳 http://t.cn/A6Hd6uOZ
milk沙沙,"https://tvax4.sinaimg.cn/crop.0.0.719.719.50/008c6h5Tly8hqhqeoujwgj30jz0jz405.jpg?KID=imgbed,tva&Expires=1717830626&ssig=%2F%2FAguOUgi2",上海,Sat Jun 08 00:00:34  2024,你凭什么第二啊？
是文文老婆吖,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/0084LVSjly8hpvbgznpw4j30u00u040s.jpg?KID=imgbed,tva&Expires=1717830626&ssig=UsZjIqbXck",甘肃,Fri Jun 07 23:59:31  2024,已经很厉害了 不要气馁
等你回来开演唱会,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008uE0z9ly8hpun9lpqlhj30u00u0ado.jpg?KID=imgbed,tva&Expires=1717830626&ssig=EKIpd%2F06XK",黑龙江 齐齐哈尔,Fri Jun 07 23:50:30  2024,酷酷酷[给你小心心]
一脚蹬狗腿子_,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/9143ee0dly8hnyxy6jq29j20u00u0420.jpg?KID=imgbed,tva&Expires=1717830626&ssig=fj7temcOV3",河南,Fri Jun 07 23:50:04  2024,Cool  帅我一脸
_那你不是说_,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/d2fa046cly8gjts7mefqkj20u00u0gmc.jpg?KID=imgbed,tva&Expires=1717830626&ssig=Sw6AB5Tr35",河北 张家口,Fri Jun 07 23:46:51  2024,女大佬，今天就是灿烂的你，但是我不理解给她拍照为啥总要把头顶截掉[二哈][二哈][二哈][二哈] http://t.cn/A6Hdipph
那不算-,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/9549dd2fly8hq5bhusobaj20u00u0wgi.jpg?KID=imgbed,tva&Expires=1717830626&ssig=BSuG47svbr",其他,Fri Jun 07 23:44:41  2024,🫶🏻🫶🏻爱那英 姐宝继续享受舞台吧😘
since17zz,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/5ec654fely8hpltbdbxszj20u00u0ta3.jpg?KID=imgbed,tva&Expires=1717830626&ssig=Vkt9pNMBQ0",浙江,Fri Jun 07 23:42:36  2024,太迷人了哦[爱你]
Ivy年月时间,"https://tva4.sinaimg.cn/crop.80.0.800.800.50/a13e40d4jw8e7xyu302oxj20qo0m842z.jpg?KID=imgbed,tva&Expires=1717830626&ssig=1W81wkRnGR",其他,Fri Jun 07 23:41:49  2024,今天好听[心]
嘤嘤今天吃酥饼,"https://tvax3.sinaimg.cn/crop.0.0.960.960.50/006UplJsly8hq0qodusnlj30qo0qo75q.jpg?KID=imgbed,tva&Expires=1717830626&ssig=sHMrXJwhhk",上海,Fri Jun 07 23:38:22  2024,真棒[亲亲]
